ent_001798	仿丝棉
ent_018927	做茶
ent_019511	衬衫
ent_000416	半身裙
ent_001494	文胸
ent_025011	聚酯纤维50% 棉45% 聚氨酯弹性纤维(氨纶)5%
ent_026355	无袖连衣裙
ent_007338	连衣裙
ent_012778	煮酸辣米线
ent_001342	做开味小菜
ent_017073	牛仔夹克
ent_020241	儿童凉鞋
ent_016721	女童裙子
ent_000425	针织长裤
ent_000231	男跑步鞋
ent_027650	针织长裤
ent_013503	松糕底
ent_017361	坚果水果麦片
ent_008146	酱油
ent_012943	无袖衬衫
ent_006278	连衣裙
ent_003317	背心吊带
ent_024263	咸亨雕皇
ent_001339	板鞋
ent_025890	毛织连衣裙
ent_009849	御寒
ent_006957	针织背心
ent_016919	上衣
ent_014590	文胸
ent_016609	维生素C咀嚼片
ent_016925	短袖T恤
ent_015590	吃凉粉
ent_000422	男士短袖T恤
ent_013293	男童T恤
ent_020704	凉鞋
ent_012662	儿童棉鞋
ent_026039	针织短裤
ent_017332	单鞋
ent_000651	针织九分裤
ent_010439	夹棉短外套
ent_017258	男童套装
ent_006791	海中玉纯虾酱
ent_008206	牛仔裤
ent_001526	炒红椒炒毛豆
ent_005958	风衣
ent_023524	X1淡灰
ent_012526	短袖针织衫
ent_014505	衬衫
ent_000484	真丝香云纱连衣裙
ent_026244	Sacon/帅康
ent_019171	女童衬衫
ent_019074	男士T恤
ent_016079	儿童旅游鞋
ent_008141	针织套头卫衣
ent_017566	Eskimo/爱斯基摩人
ent_024490	休闲裤
ent_017768	休闲鞋
ent_027176	儿童裤子
ent_005460	连衣裙
ent_002031	T恤
ent_002888	短袖牛仔衬衫
ent_005064	长袖衬衫
ent_001554	镶嵌
ent_014052	套装
ent_018182	七分裤
ent_011756	手剥松子
ent_005012	男童内衣套装
ent_005279	短袖圆领T恤
ent_023184	中裙
ent_024678	外套
ent_001875	羊皮（除羊反绒/羊猄）
ent_010125	雪纺衫
ent_002018	针织长裤
ent_003560	装药
ent_016838	连衣裙
ent_021504	西凤酒
ent_017991	休闲T恤
ent_012085	针织上衣
ent_000070	红蜻蜓童鞋2020春季新款女童鞋中小童跑步鞋子软底防滑儿童运动鞋
ent_002341	夹棉短外套
ent_009348	男童针织套装
ent_024408	描红
ent_001083	单鞋
ent_024627	连衣裙
ent_002064	儿童戏水池
ent_008112	即食枣
ent_024553	深卡其布色
ent_011477	连衣裙
ent_015509	16开
ent_023721	中国友谊出版公司
ent_002848	马卡龙
ent_006195	外套
ent_014540	礼节拜访
ent_015184	女童裙子
ent_009088	上衣
ent_004009	短袖针织衫
ent_015029	防蓝光眼镜
ent_027543	凉鞋
ent_006153	酥脆枣
ent_004320	祛黄褐斑
ent_008105	女童裤子
ent_015879	男跑步鞋
ent_010073	夹克
ent_007918	女童T恤
ent_012031	卫衣
ent_011305	儿童帽子
ent_023460	厨房加工
ent_015866	休闲长裤
ent_011796	牛仔裤
ent_027860	针织衫
ent_017903	儿童家居服
ent_022971	腰带
ent_010936	T恤
ent_001471	连帽卫衣
ent_007421	开衫外套
ent_027024	男士牛仔裤
ent_010396	羽绒马甲
ent_017783	T恤
ent_000155	椴木银耳
ent_017064	羽绒服
ent_005530	针织衫
ent_022269	功能性饮料
ent_014227	文胸
ent_003734	休闲鞋
ent_013270	男童卡通长裤
ent_020445	短袖针织衫
ent_023643	连衣裙
ent_021998	双层水晶玻璃杯
ent_004931	换尿片
ent_024628	毛织外套
ent_008238	夹克
ent_025069	桌面
ent_027873	休闲西服
ent_004018	女童长袖打底衫
ent_003064	篮球鞋
ent_002390	儿童家居服
ent_025762	短袖针织衫
ent_008629	女裤
ent_026826	收口袖
ent_009915	铜镀铬
ent_011168	呢料大衣
ent_012825	短袖针织衫
ent_012461	微波炉
ent_013037	毛针织衫
ent_018364	针织五分裤
ent_003778	连衣裙
ent_019193	吊带连衣裙
ent_022904	毛衫
ent_018794	外套
ent_020622	男士休闲裤
ent_018971	针织九分长裤
ent_002184	镀金
ent_019652	连帽卫衣
ent_011975	网纱拼接露腰连衣裙
ent_021226	软面
ent_010208	去花海
ent_012682	裤子
ent_025170	女童裙子
ent_001237	连衣裙
ent_008792	恒源祥
ent_023420	短袖针织衫
ent_023007	妈妈L
ent_010050	连衣裙
ent_011533	儿童牛仔裤
ent_008760	烤棒棒糖蛋糕
ent_027461	针织五分裤
ent_008789	短袖针织衫
ent_008209	鸭舌帽
ent_021547	低温发酵
ent_010259	短袖T恤
ent_016542	短袖圆领T恤
ent_025257	夹克
ent_017642	休闲鞋
ent_009992	休闲鞋
ent_026781	休闲鞋
ent_024975	401g/m^2 (含)-500g/m^2 (含)
ent_018811	针织短裤
ent_016582	连衣裙两件套
ent_009620	卡通打底衫
ent_004876	车仆燃油宝
ent_010376	儿童家居服
ent_018857	凉鞋
ent_002685	休闲鞋
ent_019972	CONVERSE连帽套头卫衣
ent_009265	牛腱子
ent_008708	裤子
ent_020803	面
ent_024284	针织五分裤
ent_013424	针织衫
ent_004575	玫瑰
ent_012920	连衣裙
ent_003376	上衣
ent_010576	板鞋
ent_027414	短袖衬衫
ent_022460	单鞋
ent_005788	中裙
ent_026503	无袖圆领T恤
ent_020787	针织五分裤
ent_003360	羽绒服
ent_007266	针织裤
ent_026363	针织七分裤
ent_018470	羽绒外套
ent_006491	套头卫衣
ent_005096	短袖针织衫
ent_011917	单鞋
ent_027179	连衣裙
ent_001799	棉服
ent_003275	套装
ent_007069	针织长裤
ent_008582	短袖t恤
ent_007573	东北稻花香米
ent_013747	针织长裤
ent_012473	毛衣
ent_002758	炒三文鱼肉松
ent_019722	范德安高端连体泳衣
ent_027582	盘锦大米
ent_006140	九分裤
ent_025938	特级铁观音
ent_001690	夹克
ent_013938	中袖衬衫
ent_021420	连衣裙
ent_017595	针织背心
ent_011592	长裤
ent_022144	T恤
ent_010987	童鞋
ent_012372	全脂牛奶
ent_009796	卫衣
ent_015024	休闲鞋
ent_013553	炒股理财
ent_015843	冠能奶糕猫粮幼猫专用幼猫粮1到4月猫粮离乳幼猫全价幼猫粮1.2kg
ent_015537	一家三口装
ent_010993	衬衫
ent_024579	马甲
ent_017925	亚麻+羊毛
ent_027216	薏米
ent_002388	二手正版二手书 大学俄语3
ent_007504	一次性使用医用口罩
ent_024449	罩衫
ent_019539	针织套装
ent_008323	男羽绒服
ent_002540	羊皮手套
ent_018190	短袖针织衫
ent_012720	开水器
ent_006360	T恤
ent_025794	水星
ent_008709	苏州：苏州大学出版社
ent_024018	彩色睫毛膏
ent_021101	女童裤子
ent_010133	纯白
ent_015752	连帽套头卫衣
ent_010836	连衣裙
ent_019360	男跑步鞋
ent_019630	针织运动长裤
ent_000614	皮带
ent_005733	榴莲干
ent_014178	休闲鞋
ent_025918	开餐厅
ent_008618	烟台葡萄酒
ent_011515	套头卫衣
ent_019829	舒适推车
ent_016310	针织上衣
ent_019759	圆领短T恤
ent_004781	连衣裙
ent_011913	坚果麦片
ent_000316	白胡椒粉
ent_015807	连衣裙
ent_006265	枣糕
ent_018672	短袖三件套
ent_023079	针织运动长裤
ent_004493	18-35岁,18岁以下,35-50岁,50岁以上
ent_026302	针织运动内衣
ent_004569	儿童拖鞋
ent_014708	单鞋
ent_015603	运动九分裤
ent_003602	字母织带风衣
ent_022631	世达足球
ent_008025	毛呢外套
ent_000281	短袖POLO衫
ent_022072	休闲鞋
ent_025757	蒲公英茶
ent_011727	羽绒外套
ent_022467	毛衣
ent_021622	羽绒内胆
ent_011985	6-7岁,2-4岁,4-5岁
ent_003273	男士套头卫衣
ent_014454	男装短袖T恤
ent_003204	单鞋
ent_020171	运动内衣
ent_006923	老面包
ent_015852	短袖针织衫
ent_012005	文胸
ent_018072	直接反关等纤产品
ent_021996	上衣
ent_003638	连衣裙
ent_002947	连衣裙
ent_022854	莱赛尔
ent_011880	文胸
ent_020022	腰带
ent_014367	站
ent_019562	休闲裤
ent_002998	长袖针织衫
ent_005400	牛仔裤
ent_025156	挂面
ent_019324	连衣裙
ent_014028	套头卫衣
ent_014063	针织运动长裤
ent_023782	开衫外套
ent_006044	短袖T恤
ent_019867	休闲鞋
ent_023067	复合维生素
ent_018805	女童裤子
ent_018487	派睿斯
ent_022049	针织运动长裤
ent_027567	针织上衣
ent_014926	背带裙
ent_008454	男童长裤
ent_023855	连帽卫衣
ent_017779	男士休闲裤
ent_006948	短裤
ent_023105	毛织套头衫
ent_009032	篮球鞋
ent_000095	男休闲鞋
ent_023130	轻型纸
ent_001702	单鞋
ent_020864	电动剃须刀
ent_003406	背心
ent_019644	针织上衣
ent_024349	长袖套头衫
ent_025549	针织运动长裤
ent_005610	板鞋
ent_009830	牛仔短裤
ent_002906	休闲鞋
ent_004651	紧身
ent_021004	保暖内衣套装
ent_006880	男童卫衣
ent_014098	长款羽绒服
ent_012428	保暖
ent_007944	长裤
ent_006307	针织连帽套头衫
ent_012039	透蜜
ent_001207	运动衫
ent_007594	希诺双层玻璃杯男女士带滤网提环车载便携防漏泡茶水杯6775/6773
ent_003899	短袖圆领T恤
ent_023036	毛绒公仔
ent_001076	套头卫衣
ent_023693	双人双控电热毯
ent_006295	拼接字母外套
ent_016568	套头卫衣
ent_000248	毛衣
ent_005206	连衣裙
ent_021171	精华
ent_011836	女童连衣裙
ent_022990	女装牛仔裤
ent_018502	裤子
ent_024493	跳绳
ent_024624	背心
ent_017637	短袖圆领T恤
ent_014366	休闲短袖衬衫
ent_007490	休闲鞋
ent_004700	女童裙子
ent_003316	半月量
ent_003193	单鞋
ent_005473	针织运动长裤
ent_023860	电热水壶
ent_011716	针织休闲衫
ent_027596	西装外套
ent_009110	棉92.6% 聚氨酯弹性纤维(氨纶)7.4%
ent_023229	女童连衣裙
ent_009814	洋河蓝色经典天之蓝52度
ent_002178	针织上衣
ent_012668	连衣裙
ent_009383	短袖T恤
ent_023392	韩版四件套
ent_018408	梭织外套
ent_002224	裤子
ent_010979	凉鞋
ent_026482	凉鞋
ent_008932	男童梭织外套
ent_026008	雅秀刷齿梳
ent_000600	男板鞋
ent_007525	板鞋
ent_013986	短袖T恤
ent_013284	针织运动长裤
ent_014193	男士T恤
ent_001527	女童裙子
ent_011057	4色可选¥紫色¥粉色¥绿色¥蓝色
ent_017562	梭织短裤
ent_009472	女童卡通套头卫衣
ent_011192	翻领圆领
ent_005067	连衣裙
ent_006902	套头卫衣
ent_007067	160g/瓶
ent_015341	休闲短裤
ent_007307	连衣裙
ent_022445	短袖衬衫
ent_021660	裤子
ent_023874	长袖T恤
ent_009509	针织上衣
ent_020201	桂花味
ent_012143	休闲鞋
ent_001635	短袖T恤
ent_021126	针织长裤
ent_020454	皮带
ent_006738	呢料外套
ent_026528	腰果
ent_007162	女童T恤
ent_005295	连衣裙
ent_005586	长袖T恤
ent_003383	牛仔裤
ent_021732	高筒袜
ent_024907	红蜻蜓童鞋2020春季新款男童运动鞋时尚休闲软底潮鞋女儿童跑步鞋
ent_005709	养庆堂
ent_023286	上衣
ent_019219	毛织套头衫
ent_022980	棒棒糖
ent_008177	文胸
ent_022549	2L及以下
ent_027233	休闲工装裤
ent_015124	九阳儿童保温杯
ent_024556	羊毛衫
ent_004803	炒油爆大虾
ent_007252	男跑步鞋
ent_013843	背心
ent_006858	大衣
ent_010299	小米辣
ent_021250	羽绒马夹
ent_022291	腰带
ent_010432	文胸
ent_003205	装饰柜子
ent_023425	长袖连衣裙
ent_004167	精致年华聚拢文胸
ent_023676	板鞋
ent_020031	单鞋
ent_021321	西服套装
ent_017910	文胸
ent_024215	奥地利
ent_021927	电热水器
ent_002120	开衩
ent_005604	连帽卫衣
ent_005943	铁观音
ent_025400	福州鱼丸
ent_027039	男童针织上衣
ent_023748	搅拌机
ent_019283	文胸
ent_006737	敏感肌
ent_025548	板鞋
ent_000878	针织九分裤
ent_011896	短袖连衣裙
ent_004141	针织长裤
ent_021898	炒泡菜炒饭
ent_021872	零钱位
ent_025014	儿童休闲上衣
ent_011173	外套
ent_016468	男童长裤
ent_002553	内裤
ent_011948	休闲鞋
ent_015731	丝绸上衣
ent_017236	夹心幼猫粮
ent_014410	男款短袖T恤
ent_012258	Triumph/黛安芬
ent_027370	亲子装T恤多色成人款
ent_014101	水龙头净水器
ent_017513	流沙包
ent_010862	智能吸尘器
ent_016111	T恤
ent_010950	男休闲鞋
ent_020542	女童裤子
ent_016747	女童背心
ent_011244	圆领短T恤
ent_027232	T恤
ent_012594	中裙
ent_016072	长裙
ent_010913	金针菇
ent_022533	儿童平板
ent_015870	连衣裙
ent_026470	西洋参片
ent_005169	短裤
ent_023646	轻便休闲鞋
ent_027018	连帽开衫卫衣
ent_018322	西装
ent_026783	连衣裙
ent_027487	针织长裤
ent_023586	江门市
ent_016466	半身短裙
ent_018173	挂烫机
ent_020569	罩衫
ent_022384	海尔曼斯
ent_005222	熟啤酒
ent_001120	羊小排
ent_022327	单鞋
ent_015528	单鞋
ent_015179	耐磨
ent_026905	连衣裙
ent_014429	阔腿裤
ent_015890	牛仔长裤
ent_021211	篮球鞋
ent_018143	休闲鞋
ent_024097	短袖T恤
ent_023423	男羽绒服
ent_005234	kobold折叠伞
ent_000138	女童外套
ent_009460	套装
ent_024175	圆领短T恤
ent_006226	棉服
ent_012203	针织长裤
ent_026248	针织休闲裤
ent_012194	女童裤子
ent_021128	男板鞋
ent_016710	裤子
ent_027808	智能眼部按摩仪
ent_016841	男裤
ent_015701	孕妇短裤
ent_019486	野生蓝莓果糕
ent_012945	套装
ent_020629	单鞋
ent_023330	背心
ent_009314	雅鹿羽绒服
ent_004392	针织大衣
ent_010011	板鞋
ent_012793	秘密之冠2800D蚕丝绒瘦腿袜
ent_027028	女童家居服套装
ent_011562	大衣
ent_016158	针织运动长裤
ent_003374	蒜蓉辣酱
ent_016328	连衣裙
ent_005904	外套
ent_006524	煎干煸土豆丝
ent_025283	衬衫
ent_024965	短袖衬衫
ent_025091	男士牛仔裤
ent_025737	单鞋
ent_012595	短袖针织衫
ent_015062	短袖圆领T恤
ent_024592	时尚凉鞋
ent_023992	合生元益生菌冲剂
ent_001586	外套
ent_000742	循环扇(遥控款/机械款)
ent_000533	笔记本套装
ent_014650	单鞋
ent_009202	套装
ent_019917	棒球帽
ent_010382	长袖针织衫
ent_005029	连衣裙
ent_020118	渔夫帽
ent_018718	文胸
ent_027109	针织上衣
ent_004916	清理浴室
ent_000796	可擦中性笔
ent_022199	单鞋
ent_007077	宴请
ent_019218	针织长裤
ent_003692	长袖衬衫
ent_008529	连帽卫衣
ent_023401	连帽卫衣
ent_006494	文胸
ent_010763	女童卫衣
ent_020993	篮球鞋
ent_007327	外套
ent_000990	短袖T恤
ent_003894	长裤
ent_011908	一字领无袖连衣裙
ent_024392	男休闲鞋
ent_000010	纽扣装饰
ent_026233	篮球鞋
ent_019063	B类
ent_026057	女装针织衫
ent_026889	随手杯
ent_009411	煮螺蛳粉
ent_022139	男童长袖T恤
ent_004087	长袖T恤
ent_012646	背心
ent_010580	羽绒服
ent_003132	呢料大衣
ent_022671	短裤
ent_011634	长袖衬衫
ent_010300	笔记本电脑
ent_005945	400克盒装咸味奶茶
ent_006718	孕妇裤
ent_007591	方盒形
ent_012658	文胸
ent_014143	凉鞋
ent_018048	钱包
ent_024384	凉鞋
ent_019857	连帽卫衣
ent_008662	男童毛衣
ent_001893	牛仔半裙
ent_023495	牛仔长袖连衣裙
ent_020207	圆领短T恤
ent_006702	ECOVACS/科沃斯
ent_007889	针织衫
ent_022977	桃类
ent_002820	长袖T恤
ent_026854	无纺布
ent_017392	运动九分裤
ent_008532	长袖衬衫
ent_003209	男篮球鞋
ent_016156	醇厚鲜爽
ent_015588	针织运动长裤
ent_009828	无袖连衣裙
ent_012996	杂粮组合
ent_025176	玩耍
ent_024893	针织长袖外套
ent_021683	套装
ent_021885	REDDRAGONFLY/红蜻蜓
ent_007738	凉鞋
ent_017160	天然含气矿泉水
ent_007046	长袖针织衫
ent_020806	上衣
ent_009518	连衣裙
ent_013570	儿童棉鞋
ent_018438	短袖连衣裙
ent_021528	凉鞋
ent_017081	T恤衫
ent_017707	T恤
ent_005673	套头卫衣
ent_008822	男篮球鞋
ent_009928	T恤
ent_027142	卫衣
ent_009401	短袖针织衫
ent_026049	珀依兰 无钢圈前扣文胸
ent_009909	本色
ent_021966	羊毛大衣
ent_006416	烧茶
ent_003436	运动上衣
ent_013916	儿童内衣套装
ent_006110	短袖连衣裙
ent_000570	运动背心
ent_014302	女童卫衣
ent_019956	长袖T恤
ent_013474	男跑步鞋
ent_024757	益智积木玩具
ent_027060	连帽卫衣
ent_003690	短袖T恤
ent_027038	长袖连衣裙
ent_023955	毛衣
ent_011178	连衣裙
ent_004288	毛织外套
ent_014719	套装
ent_010345	棉服
ent_001637	牛仔长裤
ent_016201	T恤
ent_014669	陕北狗头枣
ent_018095	吊带连衣裙
ent_006636	羽绒服
ent_006245	单鞋
ent_016513	背心裙
ent_026274	半身裙
ent_010457	针织上衣
ent_013698	裤子
ent_013757	华兴
ent_023555	女童裙子
ent_025653	天丝绒毯
ent_004995	休闲短裤
ent_002646	孕妇月子服
ent_023494	亚麻衬衫
ent_018462	棉服
ent_012660	车钥匙
ent_008204	休闲鞋
ent_002793	板鞋
ent_007626	短袖针织衫
ent_010521	妈妈均码
ent_004608	篮球鞋
ent_026009	针织长裤
ent_000561	圆领短T恤
ent_007363	外套
ent_022494	短袖针织衫
ent_001992	棉质
ent_015264	短外套
ent_004913	短袖针织衫
ent_018677	上衣
ent_002944	喂狸花猫
ent_006261	连衣裙
ent_023996	牛仔裤
ent_007708	男装牛仔裤
ent_006298	男士休闲外套
ent_015324	加湿器
ent_006043	运动内衣
ent_004113	毛衫
ent_022164	男童羽绒服
ent_007147	长方形
ent_024138	针织背心
ent_023415	单鞋
ent_015276	无袖连衣裙
ent_009064	男童针织套装
ent_020610	短袖T恤
ent_014966	单鞋
ent_022646	石锅饭
ent_001422	染色
ent_009900	蓝牙音响
ent_018057	15-19周岁
ent_007532	银灰
ent_020613	上衣
ent_005330	米酒汁
ent_005516	内裤
ent_003274	富锦大米
ent_009048	Goldlion/金利来
ent_014778	休闲鞋
ent_025971	电热水器
ent_015646	喂猫
ent_005719	无袖连衣裙
ent_023851	女童运动长裤
ent_009742	套装
ent_003730	鱼油软胶囊
ent_017097	连帽套头卫衣
ent_019243	背心
ent_002359	电饭煲
ent_022299	孕妇裤
ent_020111	内裤
ent_014843	T恤
ent_004307	跑步
ent_010953	休闲鞋
ent_017206	阿吉多
ent_015625	控油
ent_023299	T恤
ent_012241	花朵
ent_026898	连衣裙
ent_010102	【丘比170克什果果酱2瓶】
ent_017522	天竺棉被套
ent_010168	防晒渔夫帽
ent_005450	鸭舌帽
ent_014265	套装
ent_024583	Peak/匹克
ent_022023	单鞋
ent_006055	圆领长袖T恤
ent_009490	女童针织衫
ent_006873	女童卫衣
ent_002786	呼啦圈
ent_024293	做鱼
ent_021824	汤臣倍健鱼油软胶囊
ent_004984	连帽套头卫衣
ent_008975	干贝
ent_019945	针织衫
ent_024286	针织短裙
ent_011081	女童裙子
ent_026939	搅拌机
ent_022236	呢料外套
ent_017195	卡里努努
ent_021355	201W(含)-500W(含)
ent_011102	男士衬衫
ent_026394	牛仔长裤
ent_006745	女童裤子
ent_023971	中袖衬衫
ent_015245	针织长裤
ent_015552	裤子
ent_013387	休闲鞋
ent_012494	3年
ent_027871	连衣裙
ent_003880	短袖T恤
ent_008044	炒脆骨
ent_021757	运动内衣
ent_006832	针织长裤
ent_010688	连衣裙
ent_022827	便携式无线音箱
ent_014716	儿童复古跑鞋
ent_026216	男裤
ent_006657	上书院联邦制大学
ent_018221	孕妇漏肩连衣裙
ent_016982	横机收口运动裤
ent_027308	长袖针织衫
ent_023342	蒜蓉辣酱
ent_022420	Vatti/华帝
ent_016943	针织上衣
ent_005488	套头卫衣
ent_006375	移动电源收纳包
ent_018505	冰糖杨梅
ent_005931	毛呢大衣
ent_023912	A Life On The Left/生活在左
ent_005701	儿童皮鞋
ent_015266	拖鞋
ent_000775	超轻羽绒服
ent_004340	运动短袖
ent_010491	连帽卫衣
ent_027870	嵌入式电蒸箱
ent_015487	男士长袖衬衫
ent_009485	连衣裙
ent_022853	推死皮
ent_022279	裤子
ent_002692	组合型花茶
ent_018188	男童家居套装
ent_001216	短袖针织衫
ent_012414	呢料
ent_011388	毛呢外套
ent_026050	6枚
ent_003925	女童裤子
ent_021113	短袖上衣
ent_022636	2018夏季
ent_016533	风衣
ent_007017	LAXDN/莱克斯顿
ent_020281	上衣
ent_025729	休闲鞋
ent_003069	防护帽
ent_008653	针织运动长裤
ent_001962	圆领短T恤
ent_018912	慢跑
ent_005714	梭织外套
ent_024584	男士T恤
ent_007119	彩棉
ent_023903	背心裙
ent_011251	无核白葡萄干
ent_022859	连帽套头卫衣
ent_025899	羽绒外套
ent_013836	短外套
ent_004068	男童长裤
ent_007325	儿童连体游泳衣
ent_021446	炫彩色
ent_002936	增高
ent_016444	咖啡
ent_003350	棒球领
ent_021422	梭织短裤
ent_024773	梭织短裤
ent_027756	玄米茶
ent_008453	连衣裙
ent_002239	主动降噪功能(Active Noise Canceling)
ent_022176	裤子
ent_022618	外套
ent_022785	连帽套头卫衣
ent_000939	针织短袖POLO衫
ent_012558	孕妇上衣
ent_004216	牛仔裤
ent_009666	休闲鞋
ent_012206	男童羽绒服
ent_013719	女装休闲七分裤
ent_007574	卫衣
ent_027489	男士睡衣
