head	rel	tail
7863	16	11124
19224	120	2111
6118	23	2111
26729	31	10721
22512	120	12461
6983	18	3709
10375	124	2393
17539	70	20649
22679	66	10051
27626	124	15672
8387	3	11214
12929	70	11651
20952	5	26306
11033	115	22468
14025	129	9444
22573	33	24275
15675	25	23150
8383	16	22147
26457	7	12939
613	49	3817
7369	46	17996
21376	5	19835
14117	70	15706
21768	95	10468
20336	115	22468
11866	119	23012
12685	23	5855
25975	28	3387
25939	28	8075
15512	115	22468
27581	53	7678
18026	28	24187
23638	115	22468
15956	109	26871
18734	28	27846
4197	109	4418
12295	85	19536
22071	49	3817
1795	76	22468
14355	120	2111
25526	115	22468
12100	70	17577
22875	4	18767
7282	120	2111
17347	5	11124
20193	126	25413
5125	62	25328
16258	36	11195
21072	70	23329
462	33	24275
21056	16	11124
20624	118	5998
17049	124	13418
167	129	26410
4536	23	5855
22311	33	24275
17559	28	23199
24158	48	5150
12305	33	22942
25080	108	17247
1064	115	22468
1111	93	21023
27409	48	22688
25894	118	17880
22128	70	27775
15801	115	22468
8592	53	23120
22575	25	21817
22394	91	2015
27409	16	11124
20495	85	19536
16336	115	22468
23485	53	21366
15301	108	17247
9339	115	22468
24570	66	4912
4772	5	19835
21807	115	22468
24600	85	16893
12719	85	11214
17858	124	2393
762	36	5163
7813	33	24275
7238	71	2111
2709	58	18234
26984	115	22468
4454	39	12827
11820	36	5171
27652	2	6558
10245	3	11214
23650	102	5855
23497	3	23029
11025	58	2111
23394	23	7098
2490	70	2273
12384	33	24275
1977	109	8644
21626	129	14319
16648	49	16893
1082	102	5855
5772	70	1227
7198	16	11124
1277	27	9058
21605	70	27775
19487	62	24430
5849	70	21556
25312	93	24502
9510	16	11124
7222	36	26410
12218	102	7098
16030	80	11993
6816	48	12456
17319	25	101
6401	3	8655
17864	25	663
13614	5	19835
9049	62	22965
22516	84	794
5450	102	2111
21753	129	5250
14086	16	11124
13150	3	7567
26257	33	24275
3551	16	7292
15135	36	712
10206	16	11124
25469	124	15672
17500	62	5716
5020	102	2111
25176	53	2412
8855	85	16893
2924	23	26827
13866	115	22468
14396	66	7292
13810	109	26871
8552	5	18594
27338	3	23029
23556	109	26871
25342	45	2007
7395	115	22468
14757	7	4842
9258	7	4842
8289	16	11124
15048	33	24275
8698	62	8198
3008	120	2111
16288	23	5855
22899	83	19811
20582	53	18888
1744	124	11531
7487	88	8452
26935	70	4805
13237	33	24275
14695	58	2111
5820	39	845
19222	95	8002
21309	25	23150
6254	39	24208
24248	103	3709
24872	25	5469
21255	70	16823
23953	130	3610
18118	3	15249
1533	118	3464
11466	49	15249
4146	53	11993
25329	61	16823
17537	16	11124
20348	16	11124
20441	37	12827
11731	39	24208
16855	7	24375
27215	23	5855
1440	25	22824
13945	124	2393
6230	70	6682
23280	62	2393
27343	131	5171
25526	118	3464
382	119	23012
21169	93	24502
19582	31	10721
24055	107	13620
26673	36	12456
22253	53	4750
15540	53	1147
12773	106	24185
6738	102	5855
2431	115	22468
23658	27	2327
16161	120	2111
26879	95	3989
16792	61	2641
25757	93	21023
16546	126	24311
5650	131	1186
17953	70	5930
11322	37	12827
3242	95	26994
19705	102	2111
17708	95	4320
26490	66	26302
706	37	12827
4523	124	25328
8546	124	8198
9841	23	12575
16801	70	25481
446	93	24502
27732	62	2393
22334	33	24275
22521	107	13620
23277	70	7367
20232	70	7367
5391	111	1700
13890	88	8452
10598	53	7678
8484	102	14678
26012	33	24275
27037	3	11214
20206	70	7367
11866	53	11993
11246	36	4184
22003	31	21268
24839	93	21023
7233	118	12456
333	115	22468
8765	103	3709
2196	119	15
13269	93	24502
6433	120	2111
10694	58	2111
24314	62	2393
26592	3	11214
6828	25	27044
27604	115	22468
21875	121	24232
22805	53	3646
19697	128	21366
13176	23	26827
13236	11	22468
6983	5	11124
1262	109	26871
1506	70	21556
27036	30	11993
4544	36	5171
12577	16	11124
2365	120	2111
15006	16	23866
21221	70	27775
15675	58	2111
8117	84	794
22467	115	22468
3384	62	3628
8217	58	18234
20290	70	6812
3799	48	93
21501	115	22468
10826	58	2848
14990	40	11541
15966	71	13670
3643	64	612
21487	33	24275
23734	110	19811
21990	70	26827
27296	5	19835
552	62	2393
17747	92	5305
3193	5	9521
11255	93	24502
24264	71	2111
19361	3	15249
4038	70	15706
23639	115	22468
19603	28	21350
27697	5	6548
1354	48	2846
6692	36	23748
26470	95	8906
22970	28	21001
8787	120	2111
1318	108	3986
20710	83	5163
12752	53	26922
17865	112	26186
9971	102	5855
23955	25	27044
4158	53	865
10707	124	19303
12984	16	11124
1057	124	8198
11774	115	22468
11821	16	11124
9815	120	2111
10527	118	1193
8275	16	11124
21025	62	2393
15808	83	1224
22916	119	23012
6124	66	6793
14820	53	21366
7737	120	2111
514	106	24185
23018	120	20931
12359	33	24275
23946	55	12176
7768	118	17880
8699	62	23311
8843	115	22468
21018	70	21130
12133	115	22468
2116	131	5171
16809	2	26827
9103	70	7367
2785	124	9601
16325	121	24232
20140	36	712
18541	103	3709
26258	16	11124
9646	35	17996
23160	124	8198
20438	27	9058
4896	120	2111
26458	53	8002
23270	36	5250
12948	62	776
22428	90	21366
709	36	12456
21950	85	16893
20526	58	2848
3405	25	27044
25357	53	8002
801	108	3986
21152	6	14953
21923	120	2111
19485	115	22468
21548	70	5930
3275	4	18767
17952	25	13986
17000	31	13453
20456	39	12827
17240	115	22468
21347	62	25328
20810	33	24275
655	33	17785
18233	93	21023
8177	106	24185
6414	62	26245
25449	27	23542
10782	25	101
109	64	9854
21362	118	5998
23571	93	21023
12446	102	26827
7885	70	9416
4986	97	11993
10103	48	19811
27736	119	10246
22729	7	25413
22237	53	10429
20261	48	10621
12295	124	2393
13142	7	10936
21222	107	15480
23181	118	2515
4265	33	24275
505	54	11136
11174	53	21366
24562	95	2412
21546	111	18656
16282	70	17577
12787	71	2111
6633	23	26827
2279	39	24208
24463	95	865
598	33	24275
6401	131	1186
19991	124	8198
24433	115	22468
26490	27	13143
22607	118	26516
458	118	3464
6308	58	21268
8505	118	17880
8977	62	11531
11101	33	24275
4172	115	22468
17963	16	11124
20409	85	16893
905	70	17577
20271	115	22468
7922	25	101
14317	27	13143
3147	70	11651
20957	53	21143
19320	36	712
20429	3	20161
10431	74	5253
24731	16	11124
9455	76	22468
19669	2	26827
22449	102	7098
24110	33	24275
12255	129	10621
24218	120	2111
10876	62	2393
15159	62	2393
15941	124	5183
14619	16	11124
9701	124	2393
419	110	25454
25028	107	1224
760	36	12456
21905	135	22468
27488	93	25016
11759	118	3464
10558	25	101
27332	3	15249
27213	16	11124
26687	5	9521
4301	23	7098
17847	120	2111
24987	115	22468
21337	103	3709
2211	70	7367
13450	33	24275
4005	70	10888
16224	62	4232
13573	109	10871
21131	23	5855
5399	62	15881
25451	62	5716
5144	70	1227
19042	3	1233
22298	36	3464
14392	25	101
12439	129	26410
15733	25	13359
4020	36	5163
13755	61	16823
21687	118	3464
1179	93	24502
4662	5	6548
5014	70	27775
12911	27	12925
10994	118	17880
8586	5	6548
13650	69	1700
17415	5	6548
3181	115	22468
7402	119	3507
1428	62	15672
10742	39	24208
24661	85	15249
9470	39	12827
15108	16	11124
18278	8	3709
18080	36	17880
17635	62	1755
16697	95	4320
5968	119	23012
20410	72	13307
3275	25	2526
21942	115	22468
17961	70	7367
12015	5	6548
915	115	22468
11356	108	22054
715	120	2111
5139	16	11124
9528	33	22110
8103	118	1632
24432	27	12925
24650	25	21382
26364	62	10229
24618	49	15249
11959	128	7299
13117	111	18656
23514	70	21317
17465	119	15
19708	62	19303
27369	7	4842
6077	115	22468
18026	5	20004
15922	115	22468
20908	5	19835
18425	49	15249
9996	5	9521
600	64	2217
1312	70	2860
21628	25	13359
26502	62	2393
2023	33	24275
9574	53	24370
13582	3	23029
9954	108	3986
17678	5	6548
24861	109	26871
14360	120	2111
2948	70	16823
13754	48	5171
2961	10	15965
18108	53	8002
1010	121	8755
10197	4	18767
13372	51	20747
21329	62	19303
1080	16	11124
1026	23	2111
11773	50	10380
3313	83	19811
19865	5	6548
25187	62	15672
22617	70	27775
12006	118	3464
15972	49	20161
25077	62	2393
27462	124	15672
24312	25	26094
25840	121	24232
14417	62	15881
11592	5	9521
9402	103	3709
20283	33	24275
2441	124	15672
27166	39	24208
1048	66	23866
3166	97	11993
5541	62	2393
22880	124	23311
2458	72	23240
25979	129	3464
2758	124	22718
713	118	26631
19917	120	2111
21616	33	11202
23141	23	19313
18869	83	5163
14803	39	24208
23606	23	26827
12772	115	22468
1812	115	22468
11088	16	11124
10755	119	15302
20503	20	7771
25597	27	1641
27841	53	21366
19588	16	11124
7399	16	11124
13794	118	5171
1788	36	22126
8649	93	21023
19919	16	11124
3172	124	13507
14213	3	16893
15430	70	21973
26196	103	3709
15095	115	22468
1107	5	6548
10567	114	27025
23899	72	6331
19771	95	23120
13679	36	712
9770	16	23320
15838	3	11214
8659	36	4184
3004	93	21023
20366	53	21366
26132	131	12678
10970	5	6548
1315	108	17247
13817	54	13735
189	115	22468
22962	85	20161
21581	93	21023
11641	7	4842
11728	115	22468
25381	57	17980
22777	119	3955
17702	97	11993
16327	120	20931
25792	53	24370
2855	70	7367
10220	13	21804
20006	93	21023
14455	53	21366
8648	5	9521
4058	36	22126
25314	124	15672
17219	119	15302
14930	33	24275
15687	45	21556
3265	61	17632
24876	102	5855
23756	102	2111
11992	62	8198
7219	58	18234
6183	72	6331
8571	95	21366
20181	110	17270
5946	83	15024
1744	16	11124
25669	119	3507
13533	106	22468
24990	124	11531
20328	126	24539
5584	3	11224
684	39	12827
2024	3	5145
26743	39	24208
9241	3	19631
9664	103	3709
13223	67	8002
21909	5	19835
4123	115	22468
12543	129	23070
6588	16	11124
14290	93	24502
14147	129	12456
7241	48	11722
17366	25	23150
10281	118	3464
6886	85	11214
27526	70	27775
16218	4	18767
20182	3	11214
11851	39	14969
18298	9	22468
8066	70	5930
6972	107	3281
18771	16	11124
9222	53	7678
25795	62	10965
14377	3	13735
21887	120	2111
27869	93	26716
2160	35	17996
14846	5	6548
17439	16	11124
24347	119	26906
20246	28	24746
19610	62	24430
3739	117	5163
20436	70	17632
9840	16	11124
7272	115	22468
19470	27	12925
26712	102	5855
3018	53	24370
10170	62	19303
22459	5	6548
15674	70	21317
23220	49	16893
22667	124	2393
5926	88	8452
23310	16	11124
27337	93	21023
11083	2	26827
12683	16	11124
27700	5	6548
1721	120	2111
23583	36	17880
15029	4	18767
26034	85	15249
19727	33	24275
20499	109	1765
18445	115	22468
4476	25	14338
6376	123	24012
12267	53	11993
10842	124	22718
15433	36	19811
1211	23	2111
8059	16	11124
4522	70	27775
5648	95	19004
21385	33	24275
5266	30	21366
8722	33	24275
15030	115	22468
3311	71	2111
18077	49	16893
8855	134	17980
15652	83	5163
9505	39	24208
25619	70	7367
9787	95	4581
11187	5	18594
11132	30	1714
11413	23	20837
24108	120	2111
24228	33	24275
11213	120	2111
26458	108	17247
5207	13	13358
9031	16	11124
27157	61	26108
16609	70	7367
10019	95	7678
6243	85	15249
3015	115	22468
27564	6	6682
16383	27	12925
25163	129	12456
2934	102	5855
6627	28	15541
12170	3	23029
15347	128	13667
17201	108	611
1072	5	26306
27499	135	22468
22913	39	24208
18196	36	3464
23482	70	13249
22197	33	24275
24772	53	20446
15611	5	9521
20353	3	18189
8664	28	21471
22135	13	9048
14924	83	9890
6021	93	24502
22378	5	11124
14530	115	22468
4802	58	2111
25136	2	14074
8091	115	22468
11761	106	24185
6385	36	9326
870	124	2393
9247	3	16893
12883	62	15672
19487	36	22843
19887	70	25481
11056	53	1559
12878	23	26827
25515	49	15249
15243	108	17247
5106	119	23012
2261	67	7678
19283	119	26906
11117	124	25328
11684	4	18767
20675	85	11214
16055	107	26390
19006	70	10888
15993	2	4314
3959	5	20004
12537	102	26827
10838	53	21366
15075	84	22013
19293	33	24275
552	6	14953
26780	103	3709
7914	33	24275
1022	118	3464
21352	53	865
25096	107	13620
7204	58	2111
12481	2	23982
1959	62	24430
3837	120	2111
10103	33	11202
9584	124	23311
18944	115	22468
5200	48	12456
10270	97	7678
14382	70	27775
10272	3	16893
24412	48	1999
25233	124	20640
3158	124	2393
11052	131	1379
9729	78	3464
13867	83	19811
16445	120	17868
14681	119	15302
14908	16	11124
19207	16	23320
2106	90	27089
22189	25	2526
6074	70	3817
8067	5	20004
6021	62	8198
20808	23	26827
15176	16	11124
22318	71	3479
15337	33	24275
4359	33	24275
9433	48	4184
6165	23	5855
20610	119	22524
25394	62	2393
26241	120	2111
13998	25	1367
577	112	21770
16980	27	2296
21846	33	24275
20407	115	22468
4373	109	4418
22003	23	26827
2590	109	26871
8690	5	6548
1373	124	16025
23385	16	11124
1212	120	2111
3030	25	5090
4532	33	24275
18835	118	14949
3365	70	22608
4436	129	93
26671	11	22468
13514	6	14953
9161	108	22054
5967	117	5163
11391	62	2393
7069	93	24502
23310	107	3281
11225	109	26871
10622	62	10229
6513	72	13307
10764	25	27044
21641	115	22468
9473	121	24232
24875	23	26827
1298	93	21023
15046	70	6701
23887	36	10621
3648	53	20747
2464	88	24672
20103	103	3709
26270	124	2393
22516	88	8452
22433	7	2111
7083	85	11214
10349	120	2111
6605	120	2111
26381	120	2111
6842	97	11993
27823	16	11124
4220	70	11862
11864	93	24502
21565	109	6153
15901	7	5811
24902	129	21958
5188	120	2111
1151	85	15249
7040	33	24275
26678	3	15249
19220	97	7678
16889	115	22468
4592	59	13667
4710	118	1632
20022	135	22468
16331	124	5183
13272	3	11214
9547	39	24208
7889	62	2393
9263	51	20747
1251	25	17746
26999	23	26827
9133	85	16893
18271	3	11214
19047	15	16447
8856	5	20004
4569	16	11124
21148	115	22468
18825	70	13249
25294	93	15010
8470	77	1943
10566	25	7471
19773	106	24185
18011	33	24275
24449	109	25644
4705	103	2213
20818	120	2111
22708	120	20931
6953	36	26516
11699	5	19835
25065	16	11124
9345	131	26516
5698	36	23070
19035	115	22468
5977	53	5970
10108	53	8002
12979	62	2393
16324	5	11124
12325	36	5250
3789	62	26245
22580	62	25328
8630	71	2111
9796	116	23845
354	123	13735
13417	107	26390
26280	25	1204
19711	20	10732
10114	124	8198
25848	120	2111
11068	103	3709
1979	95	19004
15945	103	3709
2486	33	24275
15447	62	15672
10331	62	11962
2144	16	11124
2730	48	17880
17534	5	19835
21747	117	5163
24448	93	21023
4639	33	24275
19076	58	22755
5793	3	11214
24534	124	8198
19242	70	27775
9675	7	4842
22321	115	22468
447	16	6793
9675	119	23012
25300	39	2182
15502	28	14127
15262	103	3709
21255	62	24430
16270	36	26516
20587	6	13394
26835	93	24502
2290	70	21973
24662	109	6153
21867	102	5855
21720	115	22468
12489	120	2111
4419	95	21366
27888	62	2393
11494	108	17247
11311	5	20004
10276	36	12456
14742	33	24275
3924	124	2393
13428	107	3281
3601	3	25832
11521	107	26390
11931	129	9326
10640	4	18767
24489	31	21268
8192	58	2111
10987	70	27775
21655	25	808
19945	48	19323
27274	118	3464
16332	120	2111
20814	16	11124
3695	49	16893
9921	107	19811
14026	70	17970
18127	93	21023
20315	103	3709
5464	13	5347
14526	16	11124
5508	16	11124
3285	13	15977
24738	11	22468
10239	95	11195
21716	33	24275
5225	62	2393
26703	5	19835
23980	3	20161
9766	25	2526
6572	69	3498
9655	106	24185
12636	126	25413
8890	115	22468
2566	58	21268
13790	11	22468
10943	36	11195
10514	118	3464
14641	115	22468
5170	62	2393
20034	36	4184
4451	120	2111
682	94	19427
2656	107	26390
25634	28	4817
5021	77	12456
3746	3	22177
12940	85	11214
25193	28	20279
3377	72	23240
22567	119	23012
4790	115	22468
10064	70	1227
6473	115	22468
15972	70	27775
86	130	3610
7602	118	17880
16366	124	2393
3097	5	6548
14071	48	19811
6820	16	11124
3927	120	2111
2026	53	21366
6379	93	21023
6686	115	22468
7238	4	18767
6758	62	22965
6078	5	6548
25856	62	8198
19435	118	5998
17653	5	20004
19398	27	23433
8397	108	3986
3894	115	22468
11998	46	17996
2071	39	24208
22889	119	23012
4596	3	11214
1124	124	13418
21787	78	26516
17148	3	15249
10639	115	22468
4512	35	17996
7712	23	7098
23956	7	24375
2911	16	11124
20655	70	1044
12664	58	2111
12300	48	1999
8287	39	24208
15373	116	23845
1958	16	11124
3560	16	4912
25958	36	12456
23599	95	2412
12979	88	8452
1206	25	27044
22649	108	3986
10787	115	22468
1417	69	18656
26200	62	10229
24253	33	17785
11245	68	23883
22091	78	12964
12604	107	3281
19297	119	23012
652	39	12827
24105	23	5855
18728	48	4184
154	72	13307
14227	25	18597
8651	39	24208
7697	25	18548
19022	16	11124
2004	109	26871
23717	53	21366
15342	62	15672
6922	102	20837
20919	124	2393
11426	118	3464
2782	76	22468
10619	33	24275
398	129	14170
19859	36	13620
21990	62	11531
7855	120	2111
12041	3	11214
11854	27	12925
19186	36	4184
10748	25	23150
13946	33	24275
20027	131	1186
10774	62	2393
24739	5	20004
12472	70	16823
24288	62	8198
25476	128	3729
3164	102	26827
15351	102	2111
17959	3	18189
27691	13	7864
19881	39	24208
23674	25	5090
3703	93	21023
12427	93	21023
22173	3	15249
26492	118	24806
19092	5	6548
18641	106	24185
3778	36	19882
24881	31	21268
17226	27	16249
13103	5	20004
23068	16	432
4325	77	22126
26252	114	27025
19322	93	21023
16631	37	23370
9181	36	17880
5550	39	24208
8487	85	15249
22693	89	3417
8545	118	5998
10389	108	17247
4818	93	21023
10117	53	8002
3102	115	22468
15411	25	27044
3148	27	15953
18458	62	24430
18236	71	2111
12936	36	7139
26316	121	24232
18278	120	2111
15920	83	5163
7430	39	24208
369	28	24820
19399	97	25913
16644	62	15935
23460	63	26892
465	49	15249
8711	23	26827
27624	6	13394
17167	70	21317
13468	36	22843
15555	121	24232
13702	27	10624
4876	5	9521
27249	115	22468
26618	70	11862
13681	3	11214
11663	107	19811
3854	110	13620
1541	7	24311
6370	107	26390
2915	95	8002
8261	28	2711
12197	118	27775
25510	62	19303
8046	102	2111
1499	120	20931
25920	126	25413
12922	5	6548
16633	110	17270
7780	118	4945
6194	62	22965
3061	16	11124
12787	6	14953
13856	6	14953
8083	3	3817
7690	129	12456
4014	93	24502
2433	7	24375
7186	53	8584
19741	95	7678
16372	83	7572
10923	108	17247
5605	28	793
16174	131	11195
27302	102	26827
3017	62	2393
22562	129	12456
14076	124	10965
21152	70	7653
10571	53	21366
11767	118	1193
12685	5	20004
1821	39	24208
6574	103	3709
7592	120	2111
27341	39	12827
18350	16	11124
14588	108	3986
11203	115	22468
17210	124	15672
26482	67	8002
11691	13	14265
27433	131	25022
13885	124	15672
2431	62	13868
7316	70	16335
21036	31	27668
7810	16	11124
17166	93	24502
24961	124	8198
25718	11	22468
9049	118	12456
2977	33	24275
27787	107	13620
14639	71	23235
7834	124	2393
17744	28	26943
24737	95	11195
27586	13	24883
3960	103	3709
3223	93	24502
12847	33	24275
20099	118	3464
18421	119	23012
20371	118	3464
3625	93	21023
12041	62	8198
26521	58	20379
12969	70	17632
2271	70	27775
22835	62	7106
13786	70	11862
35	62	11531
9816	93	21023
17573	119	23012
18208	23	7098
15836	53	8002
10586	106	24185
22934	120	2111
14349	115	22468
25224	70	7367
7192	70	27775
7909	115	22468
18428	23	13996
27360	108	17247
2613	33	24275
3937	62	5183
26213	93	20382
26116	106	24185
20873	119	23012
6516	135	22468
6112	109	26871
7147	70	7367
24547	95	16681
16591	7	24375
6569	46	17996
24226	35	17996
25493	93	21023
5670	5	9521
24040	15	13764
3348	120	2111
22985	33	24275
23123	47	22611
24829	27	17144
1179	31	21268
7532	49	15249
23895	85	11214
16261	7	24539
16761	70	1227
25688	4	18767
24594	5	9521
20652	7	4842
11539	70	21130
15676	48	22688
15523	16	11124
5061	93	24502
1222	53	21366
6441	98	22468
2559	93	25016
27045	115	22468
15841	28	79
21240	120	2111
19825	118	3464
23252	23	7098
7284	71	22028
22840	48	4184
6084	33	22942
9205	62	8198
957	103	3709
2190	15	16447
26280	5	20004
8820	49	15249
16838	70	27775
25377	16	11124
12899	62	19303
13041	124	2393
13590	88	8452
5894	115	22468
11782	23	7098
14906	118	13868
18535	7	11177
2013	27	13143
12639	102	5855
4744	5	6548
7633	6	14953
24970	33	24275
4969	16	12413
5525	25	13359
12809	61	6337
12787	120	2111
5164	70	14953
2650	62	2393
25484	129	491
8711	118	3464
4228	124	20640
20587	118	12456
9584	5	19835
12032	53	4581
19115	93	24502
6124	85	11214
10682	16	11124
8712	5	9521
7866	3	15249
17202	62	9601
24845	90	786
24644	15	16447
14038	16	11124
14150	83	5163
8822	62	2393
11696	131	6036
9830	77	1943
7917	53	6731
14938	16	11124
9768	118	3464
7392	115	22468
24096	109	26871
24518	76	22468
8511	106	24185
1360	109	26871
2305	33	24275
16292	119	21269
7361	62	11531
19505	118	3464
10098	95	10468
3014	61	27775
107	5	6548
20623	3	15249
3627	70	14953
15362	119	23012
15177	85	11214
17820	19	20375
11286	23	26827
4220	95	8002
24391	7	4842
1451	102	2111
239	16	11124
8261	63	8572
22655	115	22468
10516	40	11541
21740	62	13418
22114	90	13879
20218	115	22468
5767	33	24275
5580	3	15249
10976	93	21023
13651	39	12827
1498	3	15249
5739	39	24208
7797	2	4628
24578	3	11214
20498	115	22468
14043	108	17247
13593	11	22468
23135	77	1943
25937	33	24275
10372	5	6548
5973	124	2393
6860	28	16289
21111	5	6548
22246	93	24502
10525	62	16305
12240	104	7011
9848	85	15249
331	28	23705
19114	3	11214
12363	3	15249
14483	36	26516
1360	70	16823
20013	58	2848
12782	16	11124
20445	33	24275
24279	16	11124
